case,group,work_id,direction,method,score,stego,ordinary,exact_recovery,failed_transmission,trace_id,matched_sha256,matched_artifact
HI14-prompt1-fixed,HI14-prompt1,5b2ab72dbb5989b5237377f6ae98979aae9f21ef6955cd0547210516160183f0,image-to-text,fixed,surprisal_bits_mean,5.327929581650221,1.5587268652642703,True,False,control-HI14-prompt1,f70657a02c865798759bd523425af9097493e22c9935a9e9f74be147e26d7c6f,controls/control-HI14-prompt1/prefix-616.txt
HI14-prompt1-fixed,HI14-prompt1,5b2ab72dbb5989b5237377f6ae98979aae9f21ef6955cd0547210516160183f0,image-to-text,fixed,log_rank_mean,2.7504452532804846,0.6291310262480886,True,False,control-HI14-prompt1,f70657a02c865798759bd523425af9097493e22c9935a9e9f74be147e26d7c6f,controls/control-HI14-prompt1/prefix-616.txt
HI14-prompt1-gated,HI14-prompt1,d5d383e9eecdfb4dcf4c7e1b792ad82323fe5e10d0f91074685de8721f481a67,image-to-text,gated,surprisal_bits_mean,5.269292769899135,1.552497425076773,True,False,control-HI14-prompt1,2174d2ca500dd66069477d5601439fd9ce52ce9b96a8bf9db91ae50d3ef7c65d,controls/control-HI14-prompt1/prefix-652.txt
HI14-prompt1-gated,HI14-prompt1,d5d383e9eecdfb4dcf4c7e1b792ad82323fe5e10d0f91074685de8721f481a67,image-to-text,gated,log_rank_mean,2.5543416734937825,0.6253972872540235,True,False,control-HI14-prompt1,2174d2ca500dd66069477d5601439fd9ce52ce9b96a8bf9db91ae50d3ef7c65d,controls/control-HI14-prompt1/prefix-652.txt
HI14-prompt1-arithmetic,HI14-prompt1,b0e8d3fd85eb9d6b9ec2f28aa5298dce4d4a50b537ab5526a379fed9e3dcfc74,image-to-text,arithmetic,surprisal_bits_mean,0.5479445279941326,1.0233997630192269,False,True,control-HI14-prompt1,1b1bb7a8a57a7a6b28ae92e4beb558147b1a51b896bcc86c7988e835ea858ccf,controls/control-HI14-prompt1/prefix-2048.txt
HI14-prompt1-arithmetic,HI14-prompt1,b0e8d3fd85eb9d6b9ec2f28aa5298dce4d4a50b537ab5526a379fed9e3dcfc74,image-to-text,arithmetic,log_rank_mean,0.22476778187116128,0.3983706955916402,False,True,control-HI14-prompt1,1b1bb7a8a57a7a6b28ae92e4beb558147b1a51b896bcc86c7988e835ea858ccf,controls/control-HI14-prompt1/prefix-2048.txt
HT14-row1-fixed,HT14-row1,6836d190ff5aa8572b74676dc2beaedd74dc4067596cdef205520da77e9a9781,text-to-image,fixed,surprisal_bits_mean,4.4893785733556335,4.082989522578105,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HT14-row1-fixed,HT14-row1,6836d190ff5aa8572b74676dc2beaedd74dc4067596cdef205520da77e9a9781,text-to-image,fixed,log_rank_mean,2.7093596390863546,2.438132187327008,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HT14-row1-gated,HT14-row1,ee3a83319c590b2ce59bffc6571b3064d8a2505211a9b89561502bc71d238fb9,text-to-image,gated,surprisal_bits_mean,4.1408367702573665,4.082989522578105,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HT14-row1-gated,HT14-row1,ee3a83319c590b2ce59bffc6571b3064d8a2505211a9b89561502bc71d238fb9,text-to-image,gated,log_rank_mean,2.4360659292730493,2.438132187327008,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HT14-row1-arithmetic,HT14-row1,29645ea112b0482d4b238d339a159bceb03b823b3a4e80841642f615186716fa,text-to-image,arithmetic,surprisal_bits_mean,3.8091522565974723,4.082989522578105,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HT14-row1-arithmetic,HT14-row1,29645ea112b0482d4b238d339a159bceb03b823b3a4e80841642f615186716fa,text-to-image,arithmetic,log_rank_mean,2.231514291665996,2.438132187327008,True,False,control-HT14-row1,24aeb33bed209161655432dc6e8c96236d6baa7127782760d9c4040eb9ec02b3,controls/control-HT14-row1/carrier.png
HI15-prompt1-fixed,HI15-prompt1,1a9f382082fce4953762d90ac3692d440e51ff6dbd22457e9accaff72bdeb31d,image-to-text,fixed,surprisal_bits_mean,5.739287889994313,1.6807952736694294,True,False,control-HI15-prompt1,b3a8352171e8bee8c8edabf9791853d1e0072b83d47f0865840e5f6572cf3c74,controls/control-HI15-prompt1/prefix-616.txt
HI15-prompt1-fixed,HI15-prompt1,1a9f382082fce4953762d90ac3692d440e51ff6dbd22457e9accaff72bdeb31d,image-to-text,fixed,log_rank_mean,2.7810905550165512,0.6656404266451171,True,False,control-HI15-prompt1,b3a8352171e8bee8c8edabf9791853d1e0072b83d47f0865840e5f6572cf3c74,controls/control-HI15-prompt1/prefix-616.txt
HI15-prompt1-gated,HI15-prompt1,666df34a039df94902cfb6a1519a30e1fa089591dfa03732275dd3d26087be78,image-to-text,gated,surprisal_bits_mean,5.079299278735458,1.6820784725008036,True,False,control-HI15-prompt1,a61c3491313bee5bb5dd9f2fd1868cc0a4f108d4b7868a897919854a7f88efb2,controls/control-HI15-prompt1/prefix-679.txt
HI15-prompt1-gated,HI15-prompt1,666df34a039df94902cfb6a1519a30e1fa089591dfa03732275dd3d26087be78,image-to-text,gated,log_rank_mean,2.485388933590939,0.6672932621945373,True,False,control-HI15-prompt1,a61c3491313bee5bb5dd9f2fd1868cc0a4f108d4b7868a897919854a7f88efb2,controls/control-HI15-prompt1/prefix-679.txt
HI15-prompt1-arithmetic,HI15-prompt1,78578b48e893046c6202c2cc40ba9270e14f30c3b4abb192eb61cb648692c694,image-to-text,arithmetic,surprisal_bits_mean,0.6985173500847428,1.3826490552646602,False,True,control-HI15-prompt1,13ef63db87b03361d4134d5b7fbf3683bc4698a95a9058a54c11a8916a7f8652,controls/control-HI15-prompt1/prefix-2048.txt
HI15-prompt1-arithmetic,HI15-prompt1,78578b48e893046c6202c2cc40ba9270e14f30c3b4abb192eb61cb648692c694,image-to-text,arithmetic,log_rank_mean,0.22846295814835066,0.5414932216986523,False,True,control-HI15-prompt1,13ef63db87b03361d4134d5b7fbf3683bc4698a95a9058a54c11a8916a7f8652,controls/control-HI15-prompt1/prefix-2048.txt
HT15-row1-fixed,HT15-row1,3b840d27567c82558e86b023040b07d14bb815100a347f40e1ee506dacd7f580,text-to-image,fixed,surprisal_bits_mean,4.4186963499492276,3.668840878991993,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HT15-row1-fixed,HT15-row1,3b840d27567c82558e86b023040b07d14bb815100a347f40e1ee506dacd7f580,text-to-image,fixed,log_rank_mean,2.6477444604002125,2.1248244728556336,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HT15-row1-gated,HT15-row1,53ac728d8a8c0229ddab8784cf1b6b088133d7e338100317af758789f8f6f22a,text-to-image,gated,surprisal_bits_mean,4.3863248863062845,3.668840878991993,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HT15-row1-gated,HT15-row1,53ac728d8a8c0229ddab8784cf1b6b088133d7e338100317af758789f8f6f22a,text-to-image,gated,log_rank_mean,2.637325937831322,2.1248244728556336,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HT15-row1-arithmetic,HT15-row1,461e31b83ec2f5135ffb879f4ffb89de910384eeee4ae4f63c656e17c7d1c77b,text-to-image,arithmetic,surprisal_bits_mean,4.4823738313049395,3.668840878991993,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HT15-row1-arithmetic,HT15-row1,461e31b83ec2f5135ffb879f4ffb89de910384eeee4ae4f63c656e17c7d1c77b,text-to-image,arithmetic,log_rank_mean,2.76471156106963,2.1248244728556336,True,False,control-HT15-row1,0ad69ba2e45e746f7e1743442294b6a69688e5240430795345dcad3436ba6284,controls/control-HT15-row1/carrier.png
HI16-prompt1-fixed,HI16-prompt1,339221e67f6fea0d4273b6af90d91060ab7413cb1eaf0319435e7ebde98a6b73,image-to-text,fixed,surprisal_bits_mean,5.569867358943626,1.0914666487500517,True,False,control-HI16-prompt1,4aa3282f4fa1924c2898076aac509571ca4dc7ab364330b7a76c3465eb597f8f,controls/control-HI16-prompt1/prefix-616.txt
HI16-prompt1-fixed,HI16-prompt1,339221e67f6fea0d4273b6af90d91060ab7413cb1eaf0319435e7ebde98a6b73,image-to-text,fixed,log_rank_mean,2.7852671556544437,0.4190730579102798,True,False,control-HI16-prompt1,4aa3282f4fa1924c2898076aac509571ca4dc7ab364330b7a76c3465eb597f8f,controls/control-HI16-prompt1/prefix-616.txt
HI16-prompt1-gated,HI16-prompt1,31bad92fe0142072f1c04295e608bf2bb0b831cc7d15835d4775d9402fb8dce2,image-to-text,gated,surprisal_bits_mean,5.362520482937674,1.1139197284802802,True,False,control-HI16-prompt1,de213cd2cc8367e5f3e560bab38225f1ef9ffb2c5ea8c77e281c723f4fd33615,controls/control-HI16-prompt1/prefix-654.txt
HI16-prompt1-gated,HI16-prompt1,31bad92fe0142072f1c04295e608bf2bb0b831cc7d15835d4775d9402fb8dce2,image-to-text,gated,log_rank_mean,2.6482518341930184,0.4239381752495064,True,False,control-HI16-prompt1,de213cd2cc8367e5f3e560bab38225f1ef9ffb2c5ea8c77e281c723f4fd33615,controls/control-HI16-prompt1/prefix-654.txt
HI16-prompt1-arithmetic,HI16-prompt1,ef454a3cce68b377309e780cb556bf902bae77e494918818e7ed377a35fc859a,image-to-text,arithmetic,surprisal_bits_mean,1.0829906387903097,0.8547078074713174,False,True,control-HI16-prompt1,5f4fa2a7ccd2e4b3953e51f56ff52f4ac936b8918a07d2d3a16ecab1f0256f11,controls/control-HI16-prompt1/prefix-2048.txt
HI16-prompt1-arithmetic,HI16-prompt1,ef454a3cce68b377309e780cb556bf902bae77e494918818e7ed377a35fc859a,image-to-text,arithmetic,log_rank_mean,0.4519795136704854,0.3418684367350782,False,True,control-HI16-prompt1,5f4fa2a7ccd2e4b3953e51f56ff52f4ac936b8918a07d2d3a16ecab1f0256f11,controls/control-HI16-prompt1/prefix-2048.txt
HT16-row1-fixed,HT16-row1,8a0f02109a44c34757ae3a56875f03cd998b9ae331fa677b8ebbc670ffa4b430,text-to-image,fixed,surprisal_bits_mean,4.192962890591171,3.3597566426101118,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HT16-row1-fixed,HT16-row1,8a0f02109a44c34757ae3a56875f03cd998b9ae331fa677b8ebbc670ffa4b430,text-to-image,fixed,log_rank_mean,2.468746503890186,1.8774648096954685,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HT16-row1-gated,HT16-row1,943055c9b3dcc25bb37605755e41d07139cf9bc1a83e1b632306392f75eba2b3,text-to-image,gated,surprisal_bits_mean,4.176991118191572,3.3597566426101118,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HT16-row1-gated,HT16-row1,943055c9b3dcc25bb37605755e41d07139cf9bc1a83e1b632306392f75eba2b3,text-to-image,gated,log_rank_mean,2.450395273007616,1.8774648096954685,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HT16-row1-arithmetic,HT16-row1,8c07e1f452d6ef387fa609e47c73a1dd54ae040a2a75b3d4d1c7eba6d603d260,text-to-image,arithmetic,surprisal_bits_mean,3.5313348237311875,3.3597566426101118,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HT16-row1-arithmetic,HT16-row1,8c07e1f452d6ef387fa609e47c73a1dd54ae040a2a75b3d4d1c7eba6d603d260,text-to-image,arithmetic,log_rank_mean,2.0348324781096734,1.8774648096954685,True,False,control-HT16-row1,ed336087dac4c5af62908bcb8cd78b0c0a0e9c31dd5f5098383b30a19bae365e,controls/control-HT16-row1/carrier.png
HI17-prompt1-fixed,HI17-prompt1,1b15c3679c01e03da1fc20a9b3d242b2603013ecf4148b9d5c9ac49048c7b11c,image-to-text,fixed,surprisal_bits_mean,5.32553984195246,1.4482300845677505,True,False,control-HI17-prompt1,d10c5d7dab93663d08770c23fbb28abcb0c3b42cac7f6c53eebc7df2ad4f9fcf,controls/control-HI17-prompt1/prefix-616.txt
HI17-prompt1-fixed,HI17-prompt1,1b15c3679c01e03da1fc20a9b3d242b2603013ecf4148b9d5c9ac49048c7b11c,image-to-text,fixed,log_rank_mean,2.657121720831069,0.6430971174200052,True,False,control-HI17-prompt1,d10c5d7dab93663d08770c23fbb28abcb0c3b42cac7f6c53eebc7df2ad4f9fcf,controls/control-HI17-prompt1/prefix-616.txt
HI17-prompt1-gated,HI17-prompt1,43111f7c3a281996b31ac7acd08077748c01bb59f1462b401bd13145f4bd03af,image-to-text,gated,surprisal_bits_mean,5.348187217893958,1.5361214743080167,True,False,control-HI17-prompt1,4d40be0d7cf13fdcd23f0a744698e1933bafc1d27b399c13e7aa779a5175a57d,controls/control-HI17-prompt1/prefix-656.txt
HI17-prompt1-gated,HI17-prompt1,43111f7c3a281996b31ac7acd08077748c01bb59f1462b401bd13145f4bd03af,image-to-text,gated,log_rank_mean,2.574536530009061,0.6841418609085603,True,False,control-HI17-prompt1,4d40be0d7cf13fdcd23f0a744698e1933bafc1d27b399c13e7aa779a5175a57d,controls/control-HI17-prompt1/prefix-656.txt
HI17-prompt1-arithmetic,HI17-prompt1,9ae4a3e59228948e2fc6e911befcc691f446e3c30d66bd875a541c85500b7a99,image-to-text,arithmetic,surprisal_bits_mean,0.6333357873163573,0.927476523807595,False,True,control-HI17-prompt1,7ce6013551ef9b218b739dda279163357928f685c45e2a44cba87efb838715bb,controls/control-HI17-prompt1/prefix-2048.txt
HI17-prompt1-arithmetic,HI17-prompt1,9ae4a3e59228948e2fc6e911befcc691f446e3c30d66bd875a541c85500b7a99,image-to-text,arithmetic,log_rank_mean,0.2392364762341718,0.4025447779803252,False,True,control-HI17-prompt1,7ce6013551ef9b218b739dda279163357928f685c45e2a44cba87efb838715bb,controls/control-HI17-prompt1/prefix-2048.txt
HT17-row1-fixed,HT17-row1,c64e6d581e2a0ea6b7c478f83ad79e0a149546cfabb49d23d7cdf8c5fc894a3d,text-to-image,fixed,surprisal_bits_mean,3.98728123527332,3.612111140765698,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HT17-row1-fixed,HT17-row1,c64e6d581e2a0ea6b7c478f83ad79e0a149546cfabb49d23d7cdf8c5fc894a3d,text-to-image,fixed,log_rank_mean,2.2964000935019233,2.0823530670683024,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HT17-row1-gated,HT17-row1,0b22d595d6f131d4ab62750a8e76c89220119d9eb41080ba360a2752229b72f5,text-to-image,gated,surprisal_bits_mean,4.1498068660357,3.612111140765698,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HT17-row1-gated,HT17-row1,0b22d595d6f131d4ab62750a8e76c89220119d9eb41080ba360a2752229b72f5,text-to-image,gated,log_rank_mean,2.4138886826097146,2.0823530670683024,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HT17-row1-arithmetic,HT17-row1,94e1f4ca90f071c19c8952f06478d2816c5371899016f2695b644906ba6b91cf,text-to-image,arithmetic,surprisal_bits_mean,3.4057871348111726,3.612111140765698,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HT17-row1-arithmetic,HT17-row1,94e1f4ca90f071c19c8952f06478d2816c5371899016f2695b644906ba6b91cf,text-to-image,arithmetic,log_rank_mean,1.9492995369210204,2.0823530670683024,True,False,control-HT17-row1,f88e30702fc97cbe5e23a239d320d829e152991a3c92bf50424320d6bc1648df,controls/control-HT17-row1/carrier.png
HI18-prompt1-fixed,HI18-prompt1,0af78f83a2f15c543f1226409305b295f44f466176b3cfb7183fa38b89d4359b,image-to-text,fixed,surprisal_bits_mean,5.751745385674009,0.9272628549105403,True,False,control-HI18-prompt1,cc28f3e3332e3c8ff24b7384c97e8c4038e78424d94eb014c34a4abc9bbca592,controls/control-HI18-prompt1/prefix-616.txt
HI18-prompt1-fixed,HI18-prompt1,0af78f83a2f15c543f1226409305b295f44f466176b3cfb7183fa38b89d4359b,image-to-text,fixed,log_rank_mean,2.69329647633794,0.34576205656525455,True,False,control-HI18-prompt1,cc28f3e3332e3c8ff24b7384c97e8c4038e78424d94eb014c34a4abc9bbca592,controls/control-HI18-prompt1/prefix-616.txt
HI18-prompt1-gated,HI18-prompt1,32388dae671ee59565d37449bc2617228181c5cd46ec27baa42a0e01dc564dfc,image-to-text,gated,surprisal_bits_mean,5.079453852569087,0.8721513560618281,True,False,control-HI18-prompt1,2cba632e6c2f07f91bf919b7dfe8c3e5b0a7bac39d04df85975fe19057b02c2c,controls/control-HI18-prompt1/prefix-655.txt
HI18-prompt1-gated,HI18-prompt1,32388dae671ee59565d37449bc2617228181c5cd46ec27baa42a0e01dc564dfc,image-to-text,gated,log_rank_mean,2.4844967542866496,0.3251746974720562,True,False,control-HI18-prompt1,2cba632e6c2f07f91bf919b7dfe8c3e5b0a7bac39d04df85975fe19057b02c2c,controls/control-HI18-prompt1/prefix-655.txt
HI18-prompt1-arithmetic,HI18-prompt1,fcc7b490c1dffdba614359fcf2a2ed4e744f86247ea40093e034dc9bca85441e,image-to-text,arithmetic,surprisal_bits_mean,0.4964866462128977,0.3005522905324893,False,True,control-HI18-prompt1,89f6354cfc2252280868ef7dd5112787bd5f7832fb148d528fefa7679b6a7dc1,controls/control-HI18-prompt1/prefix-2048.txt
HI18-prompt1-arithmetic,HI18-prompt1,fcc7b490c1dffdba614359fcf2a2ed4e744f86247ea40093e034dc9bca85441e,image-to-text,arithmetic,log_rank_mean,0.19570261537409261,0.10858483606785917,False,True,control-HI18-prompt1,89f6354cfc2252280868ef7dd5112787bd5f7832fb148d528fefa7679b6a7dc1,controls/control-HI18-prompt1/prefix-2048.txt
HT18-row1-fixed,HT18-row1,e154c8592bc6f92bb3f1728b6418b220f99ab7b04498aa0c4e0c989023a0eca8,text-to-image,fixed,surprisal_bits_mean,4.226137046665123,3.9710114425976664,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HT18-row1-fixed,HT18-row1,e154c8592bc6f92bb3f1728b6418b220f99ab7b04498aa0c4e0c989023a0eca8,text-to-image,fixed,log_rank_mean,2.4803490722954638,2.348447131769007,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HT18-row1-gated,HT18-row1,c5d7f1dc6c704f27278ac9bd5dd9c15f1c48ec5dc8d3c8c79a2bc4eafd7765bf,text-to-image,gated,surprisal_bits_mean,3.731936271364319,3.9710114425976664,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HT18-row1-gated,HT18-row1,c5d7f1dc6c704f27278ac9bd5dd9c15f1c48ec5dc8d3c8c79a2bc4eafd7765bf,text-to-image,gated,log_rank_mean,2.091445174113378,2.348447131769007,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HT18-row1-arithmetic,HT18-row1,63e3be28fd9a6833bdce380c48001e5b7644ae355a9a249c20e899875bb6b01d,text-to-image,arithmetic,surprisal_bits_mean,3.8970660964590333,3.9710114425976664,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HT18-row1-arithmetic,HT18-row1,63e3be28fd9a6833bdce380c48001e5b7644ae355a9a249c20e899875bb6b01d,text-to-image,arithmetic,log_rank_mean,2.2966062532746054,2.348447131769007,True,False,control-HT18-row1,000da95f071ad4ac53b215db513d2f9a81c3c0955cf951c110f9fe03d531774c,controls/control-HT18-row1/carrier.png
HI19-prompt1-fixed,HI19-prompt1,31ccb13fbcdf0243d49d8a9e4d93ccea7cad71a4e20693b7cae3594acacbcc77,image-to-text,fixed,surprisal_bits_mean,5.863153004833306,1.2148592039535047,True,False,control-HI19-prompt1,89da7ec85abc1e603bdf63df158ad4eb1a7101a6b3554cf47bfbbaf65aa1dce7,controls/control-HI19-prompt1/prefix-616.txt
HI19-prompt1-fixed,HI19-prompt1,31ccb13fbcdf0243d49d8a9e4d93ccea7cad71a4e20693b7cae3594acacbcc77,image-to-text,fixed,log_rank_mean,2.797005779340309,0.44165658125735013,True,False,control-HI19-prompt1,89da7ec85abc1e603bdf63df158ad4eb1a7101a6b3554cf47bfbbaf65aa1dce7,controls/control-HI19-prompt1/prefix-616.txt
HI19-prompt1-gated,HI19-prompt1,9eca6c7146961efdac5d830200117e4d0c3fe9fd5ca37c1859d288e648d8f467,image-to-text,gated,surprisal_bits_mean,5.3368295911326795,1.180149141567228,True,False,control-HI19-prompt1,1e68b16276d39d623640b740c308185a6fe1648e6b044ce8611e72a4c96bb7df,controls/control-HI19-prompt1/prefix-635.txt
HI19-prompt1-gated,HI19-prompt1,9eca6c7146961efdac5d830200117e4d0c3fe9fd5ca37c1859d288e648d8f467,image-to-text,gated,log_rank_mean,2.6905836083769263,0.42844165992839,True,False,control-HI19-prompt1,1e68b16276d39d623640b740c308185a6fe1648e6b044ce8611e72a4c96bb7df,controls/control-HI19-prompt1/prefix-635.txt
HI19-prompt1-arithmetic,HI19-prompt1,f0918a85198a207cd6d5197ac1ebe3dad84fe4e63b1f02141a6842b40c9ecd78,image-to-text,arithmetic,surprisal_bits_mean,0.637120936288318,0.9661161999522422,False,True,control-HI19-prompt1,98f818e40b91b9e9abc93da181c3ade880c9a9a43d9e16f7f5dfaeb3e785809a,controls/control-HI19-prompt1/prefix-2048.txt
HI19-prompt1-arithmetic,HI19-prompt1,f0918a85198a207cd6d5197ac1ebe3dad84fe4e63b1f02141a6842b40c9ecd78,image-to-text,arithmetic,log_rank_mean,0.2287361019559093,0.3618225072044972,False,True,control-HI19-prompt1,98f818e40b91b9e9abc93da181c3ade880c9a9a43d9e16f7f5dfaeb3e785809a,controls/control-HI19-prompt1/prefix-2048.txt
HT19-row1-fixed,HT19-row1,32444df9342a4f5a5fa8641a17ebf191cc132dae3a9dfd050b9f1730eb00d4d0,text-to-image,fixed,surprisal_bits_mean,3.6495787012436556,4.384058128048802,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HT19-row1-fixed,HT19-row1,32444df9342a4f5a5fa8641a17ebf191cc132dae3a9dfd050b9f1730eb00d4d0,text-to-image,fixed,log_rank_mean,2.022459458688277,2.6819760643134924,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HT19-row1-gated,HT19-row1,9e6fee3c64c46e23134d4d29f5e180897cad5ae355fa5dcc965a560fd1f535a7,text-to-image,gated,surprisal_bits_mean,4.2944154395648315,4.384058128048802,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HT19-row1-gated,HT19-row1,9e6fee3c64c46e23134d4d29f5e180897cad5ae355fa5dcc965a560fd1f535a7,text-to-image,gated,log_rank_mean,2.56448467853665,2.6819760643134924,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HT19-row1-arithmetic,HT19-row1,96b6a4e6cc55a3eab7edfce0e1389ed909ff477dd266556b09ae97239d87a0ba,text-to-image,arithmetic,surprisal_bits_mean,3.592560299715762,4.384058128048802,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HT19-row1-arithmetic,HT19-row1,96b6a4e6cc55a3eab7edfce0e1389ed909ff477dd266556b09ae97239d87a0ba,text-to-image,arithmetic,log_rank_mean,2.0901052682709236,2.6819760643134924,True,False,control-HT19-row1,17ab3bac9e39e187e1807382063953e63a1db72e743e877895452906e47121c5,controls/control-HT19-row1/carrier.png
HI20-prompt1-fixed,HI20-prompt1,3581538c4e370068a43872cb0ea33975403adb8585aadb0cc3f3656a1ffac6f1,image-to-text,fixed,surprisal_bits_mean,5.686879859649073,1.4705348011434936,True,False,control-HI20-prompt1,a0ff7becd4160f131eaf6e664199f5aeeae5de875b783a4a87a12a43612f7a98,controls/control-HI20-prompt1/prefix-616.txt
HI20-prompt1-fixed,HI20-prompt1,3581538c4e370068a43872cb0ea33975403adb8585aadb0cc3f3656a1ffac6f1,image-to-text,fixed,log_rank_mean,2.8173026175423406,0.5806496411756648,True,False,control-HI20-prompt1,a0ff7becd4160f131eaf6e664199f5aeeae5de875b783a4a87a12a43612f7a98,controls/control-HI20-prompt1/prefix-616.txt
HI20-prompt1-gated,HI20-prompt1,2a39aa435bd2ee5fd5f3596db388f15e3b3ad1294fa2ebde11245962fad9c2b5,image-to-text,gated,surprisal_bits_mean,5.359107669485628,1.4518664362123612,True,False,control-HI20-prompt1,3b0fa9a8f2b33e0e8ae043b324a0f92455d66e3d13e384af6249d12c61cae57a,controls/control-HI20-prompt1/prefix-652.txt
HI20-prompt1-gated,HI20-prompt1,2a39aa435bd2ee5fd5f3596db388f15e3b3ad1294fa2ebde11245962fad9c2b5,image-to-text,gated,log_rank_mean,2.5810289430429343,0.5700616241782354,True,False,control-HI20-prompt1,3b0fa9a8f2b33e0e8ae043b324a0f92455d66e3d13e384af6249d12c61cae57a,controls/control-HI20-prompt1/prefix-652.txt
HI20-prompt1-arithmetic,HI20-prompt1,7bf867b0e5fa55df584b811abead978820b882e0aa8c46b624c05206f6b510ed,image-to-text,arithmetic,surprisal_bits_mean,0.9521438219307442,0.6205974344826743,False,True,control-HI20-prompt1,dd42204ae2bb6db552b828d04600ee4ff17dff1ad4c6ce41b949f8bf86c46efb,controls/control-HI20-prompt1/prefix-2048.txt
HI20-prompt1-arithmetic,HI20-prompt1,7bf867b0e5fa55df584b811abead978820b882e0aa8c46b624c05206f6b510ed,image-to-text,arithmetic,log_rank_mean,0.35468739485979567,0.24707477266362418,False,True,control-HI20-prompt1,dd42204ae2bb6db552b828d04600ee4ff17dff1ad4c6ce41b949f8bf86c46efb,controls/control-HI20-prompt1/prefix-2048.txt
